,year,exporter,importer,product_code,value,weight
21864,2001,842,600,930330,15.546,0.517
21865,2001,842,604,930100,7.0,0.126
21866,2001,842,604,930200,121.121,1.295
21867,2001,842,604,930320,110.319,2.713
21868,2001,842,604,930330,52.966,1.282
21869,2001,842,608,930100,343.684,6.564
21870,2001,842,608,930200,335.295,1.321
21871,2001,842,608,930320,37.603,0.339
21872,2001,842,608,930330,44.69,0.354
21873,2001,842,616,930200,30.48,0.116
21874,2001,842,620,930200,315.279,1.096
21875,2001,842,620,930320,201.273,2.039
21876,2001,842,620,930330,151.224,1.469
21877,2001,842,634,930100,95.515,1.715
21878,2001,842,634,930330,167.5,1.343
21879,2001,842,643,930100,9.36,0.168
21880,2001,842,643,930320,22.475,1.004
21881,2001,842,643,930330,20.277,0.737
21882,2001,842,659,930200,1.247,0.008
21883,2001,842,659,930320,0.93,0.008
21884,2001,842,660,930200,0.833,0.004
21885,2001,842,662,930100,3.6,0.065
21886,2001,842,662,930200,12.244,0.128
21887,2001,842,662,930330,1.176,0.002
21888,2001,842,670,930200,33.499,0.215
21889,2001,842,670,930320,5.53,0.045
21890,2001,842,670,930330,23.531,0.162
21891,2001,842,682,930100,104.6,1.878
21892,2001,842,682,930200,44.915,0.172
21893,2001,842,682,930320,15.6,0.127
21894,2001,842,686,930100,458.526,8.233
21895,2001,842,686,930320,2.842,0.042
21896,2001,842,699,930100,8.796,0.158
21897,2001,842,699,930320,83.82,0.684
21898,2001,842,702,930100,272.577,4.894
21899,2001,842,702,930200,75.459,0.288
21900,2001,842,702,930320,12.909,0.107
21901,2001,842,702,930330,26.43,0.193
21902,2001,842,703,930100,0.289,0.005
21903,2001,842,703,930200,29.042,0.113
21904,2001,842,703,930320,4.769,0.189
21905,2001,842,703,930330,18.557,0.164
21906,2001,842,705,930100,21.6,0.388
21907,2001,842,710,930100,100.0,1.796
21908,2001,842,710,930200,35.099,0.134
21909,2001,842,710,930320,18.027,0.147
21910,2001,842,710,930330,182.53,1.463
21911,2001,842,716,930200,0.839,0.011
21912,2001,842,716,930320,0.31,0.036
21913,2001,842,716,930330,1.074,0.003
21914,2001,842,724,930100,842.199,15.123
21915,2001,842,724,930200,106.663,0.249
21916,2001,842,724,930320,3136.902,19.365
21917,2001,842,724,930330,1146.009,9.762
21918,2001,842,740,930100,8.884,0.16
21919,2001,842,740,930200,107.315,0.405
21920,2001,842,740,930320,12.26,0.1
21921,2001,842,740,930330,10.218,0.082
21922,2001,842,752,930100,922.462,16.564
21923,2001,842,752,930200,45.711,0.189
21924,2001,842,752,930320,39.106,0.3
21925,2001,842,752,930330,199.774,1.584
21926,2001,842,757,930100,971.5,17.444
21927,2001,842,757,930200,329.282,1.339
21928,2001,842,757,930320,42.348,0.609
21929,2001,842,757,930330,110.127,1.872
21930,2001,842,764,930100,1821.345,32.704
21931,2001,842,764,930200,2302.989,9.113
21932,2001,842,764,930320,451.02,3.859
21933,2001,842,764,930330,168.476,1.394
21934,2001,842,780,930100,3.776,0.068
21935,2001,842,780,930200,225.725,0.924
21936,2001,842,780,930320,95.221,1.021
21937,2001,842,780,930330,4.217,0.058
21938,2001,842,784,930100,24789.314,445.122
21939,2001,842,784,930320,35.148,0.287
21940,2001,842,784,930330,23.002,0.184
21941,2001,842,788,930100,18.471,0.332
21942,2001,842,788,930320,3.0,0.024
21943,2001,842,792,930100,300.642,2.388
21944,2001,842,792,930200,10.347,0.023
21945,2001,842,792,930320,56.457,0.372
21946,2001,842,800,930320,48.646,0.387
21947,2001,842,804,930330,7.2,0.058
21948,2001,842,807,930100,13.0,0.06
21949,2001,842,807,930320,20.187,0.165
21950,2001,842,818,930100,1198.039,21.512
21951,2001,842,818,930200,0.473,0.002
21952,2001,842,826,930100,17404.658,312.522
21953,2001,842,826,930200,34.242,0.131
21954,2001,842,826,930320,3001.645,28.509
21955,2001,842,826,930330,1106.596,7.272
21956,2001,842,834,930200,0.904,0.031
21957,2001,842,834,930320,17.969,0.735
21958,2001,842,834,930330,1.098,0.026
21959,2001,842,854,930320,0.245,0.018
21960,2001,842,854,930330,7.973,0.115
21961,2001,842,858,930200,30.713,0.465
21962,2001,842,858,930320,73.09,1.531
21963,2001,842,858,930330,12.623,0.225
21964,2001,842,862,930100,572.987,10.846
21965,2001,842,862,930200,826.799,4.324
21966,2001,842,862,930320,2503.221,17.932
21967,2001,842,862,930330,377.314,3.089
21968,2001,842,891,930330,0.5,0.007
21969,2001,842,894,930200,0.114,0.004
21970,2001,842,894,930320,15.267,0.549
21971,2001,842,894,930330,0.772,0.001
21972,2001,854,204,930200,9.247,0.045
21973,2001,854,204,930320,3.412,0.037
21974,2001,854,466,930330,0.166,0.014
21975,2001,854,562,930100,0.102,0.002
21976,2001,854,562,930200,0.068,0.015
21977,2001,854,562,930330,0.511,0.046
21978,2001,858,320,930200,80.504,0.425
21979,2001,858,328,930200,4.829,0.02
21980,2001,858,340,930200,16.793,0.052
21981,2001,858,558,930200,44.965,0.102
21982,2001,858,862,930200,18.934,0.046
21983,2001,862,380,930200,0.925,0.002
21984,2001,862,380,930330,5.55,0.025
21985,2001,862,854,930100,0.076,0.003
21986,2001,887,512,930200,0.91,0.003
21987,2001,891,20,930100,0.302,0.016
21988,2001,891,32,930330,0.369,0.014
21989,2001,891,40,930330,60.207,2.1
21990,2001,891,70,930330,47.385,1.834
21991,2001,891,191,930200,6.613,0.113
21992,2001,891,191,930320,18.762,0.172
21993,2001,891,191,930330,10.183,0.253
21994,2001,891,203,930330,13.016,0.296
21995,2001,891,251,930330,0.896,0.003
21996,2001,891,276,930330,356.118,7.653
21997,2001,891,348,930320,3.283,0.073
21998,2001,891,348,930330,17.219,0.249
21999,2001,891,352,930320,1.596,0.027
22000,2001,891,352,930330,0.958,0.01
22001,2001,891,440,930330,17.855,0.272
22002,2001,891,554,930330,26.025,0.321
22003,2001,891,642,930330,13.425,0.3
22004,2001,891,703,930330,4.557,0.094
22005,2001,891,716,930330,2.892,0.022
22006,2001,891,752,930330,2.508,0.045
22007,2001,891,757,930330,1.523,0.04
22008,2001,891,807,930100,1256.156,12.248
22009,2001,891,807,930320,8.613,0.174
22010,2001,891,807,930330,55.376,0.899
22011,2001,891,826,930320,26.975,3.678
22012,2001,891,826,930330,0.78,0.017
22013,2001,891,842,930100,1755.132,9.507
22014,2001,891,842,930330,28.365,0.094
22015,2001,891,887,930320,282.168,7.2
22016,2001,894,716,930320,0.184,0.006
22017,2001,894,716,930330,0.215,0.008
22018,2001,894,834,930320,0.069,0.005
22019,2002,8,276,930100,18.238,3.737
22020,2002,8,276,930200,3.238,0.012
22021,2002,8,380,930100,6.058,1.25
22022,2002,8,842,930100,139.83,16.094
22023,2002,20,251,930330,1.051,4.5
22024,2002,20,724,930320,17.593,0.092
22025,2002,32,36,930200,0.263,0.004
22026,2002,32,56,930330,2.507,0.023
22027,2002,32,76,930200,33.426,0.201
22028,2002,32,152,930200,2.503,0.057
22029,2002,32,152,930320,0.147,0.006
22030,2002,32,152,930330,0.367,0.015
22031,2002,32,170,930200,38.006,0.134
22032,2002,32,188,930200,158.575,2.418
22033,2002,32,188,930330,6.104,0.068
22034,2002,32,191,930330,0.248,0.009
22035,2002,32,203,930200,0.421,0.001
22036,2002,32,214,930200,158.82,0.926
22037,2002,32,218,930200,1.611,0.029
22038,2002,32,222,930200,27.926,0.51
22039,2002,32,251,930200,7.56,0.024
22040,2002,32,320,930200,58.258,0.563
22041,2002,32,340,930200,60.197,1.047
22042,2002,32,340,930330,4.508,0.13
22043,2002,32,558,930200,20.02,0.411
22044,2002,32,591,930200,38.852,0.248
22045,2002,32,600,930200,51.982,0.662
22046,2002,32,604,930200,45.536,0.693
22047,2002,32,724,930200,0.951,0.005
22048,2002,32,724,930320,0.03,0.002
22049,2002,32,724,930330,0.189,0.004
22050,2002,32,784,930200,1.96,0.006
22051,2002,32,842,930100,11.748,1.411
22052,2002,32,842,930200,4228.945,31.608
22053,2002,32,842,930330,11.2,0.84
22054,2002,32,858,930200,6.994,0.172
22055,2002,32,862,930200,157.541,1.519
22056,2002,36,40,930100,0.299,0.011
22057,2002,36,40,930200,0.272,0.002
22058,2002,36,40,930330,0.303,0.004
22059,2002,36,50,930200,5.715,0.022
22060,2002,36,56,930320,5.36,0.015
22061,2002,36,56,930330,4.099,0.038
22062,2002,36,70,930200,1.905,0.007
22063,2002,36,76,930200,0.272,0.002
22064,2002,36,124,930100,1.898,0.586
22065,2002,36,124,930200,12.233,0.062
22066,2002,36,144,930200,10.647,0.049
22067,2002,36,144,930330,1.325,0.027
22068,2002,36,156,930320,141.717,0.737
22069,2002,36,166,930320,11.834,0.089
22070,2002,36,191,930200,1.303,0.004
22071,2002,36,191,930330,2.219,0.02
22072,2002,36,196,930320,0.654,0.006
22073,2002,36,196,930330,0.172,0.002
22074,2002,36,203,930200,13.155,0.059
22075,2002,36,208,930330,0.191,0.008
22076,2002,36,214,930200,155.839,0.41
22077,2002,36,242,930320,3.375,0.01
22078,2002,36,246,930330,0.495,0.011
22079,2002,36,251,930100,1.796,0.02
22080,2002,36,276,930200,2.449,0.01
22081,2002,36,276,930320,42.506,0.077
22082,2002,36,276,930330,2.558,0.008
22083,2002,36,328,930330,3.068,0.01
22084,2002,36,360,930320,0.422,0.005
22085,2002,36,360,930330,2.86,0.018
22086,2002,36,372,930100,0.916,0.005
22087,2002,36,376,930100,5.86,0.033
22088,2002,36,376,930200,5.008,0.035
22089,2002,36,380,930320,11.05,0.031
22090,2002,36,388,930320,1.537,0.001
22091,2002,36,388,930330,2.449,0.01
22092,2002,36,404,930200,4.458,0.02
22093,2002,36,404,930320,0.265,0.002
22094,2002,36,410,930200,9.798,0.015
22095,2002,36,446,930200,15.132,0.025
22096,2002,36,458,930200,2.897,0.012
22097,2002,36,512,930200,19.295,0.056
22098,2002,36,516,930200,2.177,0.009
22099,2002,36,540,930320,8.529,0.296
22100,2002,36,540,930330,87.793,0.418
22101,2002,36,554,930200,5.684,0.02
22102,2002,36,554,930320,169.572,1.139
22103,2002,36,554,930330,49.656,1.749
22104,2002,36,574,930320,1.376,0.032
22105,2002,36,579,930100,190.537,0.018
22106,2002,36,579,930320,0.745,0.012
22107,2002,36,579,930330,1.676,0.024
22108,2002,36,586,930100,5.439,0.033
22109,2002,36,591,930320,4.783,0.015
22110,2002,36,598,930100,3.484,0.02
22111,2002,36,598,930200,0.94,0.003
22112,2002,36,598,930320,0.319,0.003
22113,2002,36,608,930200,35.968,0.111
22114,2002,36,620,930200,0.272,0.02
22115,2002,36,626,930100,10.669,0.16
22116,2002,36,626,930200,1.633,0.015
22117,2002,36,699,930100,23.678,0.015
22118,2002,36,702,930320,51.393,0.244
22119,2002,36,710,930100,5.806,0.034
22120,2002,36,710,930320,22.538,2.141
22121,2002,36,716,930200,3.81,0.015
22122,2002,36,724,930330,20.563,0.027
22123,2002,36,752,930320,0.206,0.001
22124,2002,36,752,930330,0.412,0.003
22125,2002,36,757,930330,0.525,0.008
22126,2002,36,764,930200,39.34,0.108
22127,2002,36,764,930320,23.246,0.217
22128,2002,36,776,930320,0.048,0.003
22129,2002,36,792,930200,5.443,0.023
22130,2002,36,826,930100,8.62,0.027
22131,2002,36,826,930200,37.064,0.309
22132,2002,36,826,930320,78.088,0.545
22133,2002,36,826,930330,26.219,0.037
22134,2002,36,834,930200,21.902,0.091
22135,2002,36,842,930100,792.824,0.539
22136,2002,36,842,930200,65.316,0.364
22137,2002,36,842,930320,187.751,0.965
22138,2002,36,842,930330,229.813,1.186
22139,2002,36,882,930330,0.089,0.001
22140,2002,40,20,930100,0.059,0.004
22141,2002,40,20,930330,12.393,0.017
22142,2002,40,31,930320,9.979,0.111
22143,2002,40,32,930200,251.627,1.086
22144,2002,40,32,930330,4.077,0.046
22145,2002,40,36,930200,817.442,19.939
22146,2002,40,36,930320,34.325,0.273
22147,2002,40,36,930330,148.177,0.787
22148,2002,40,52,930200,52.607,0.151
22149,2002,40,56,930320,49.828,0.465
22150,2002,40,56,930330,24.111,0.198
22151,2002,40,68,930200,9.579,0.046
22152,2002,40,68,930330,12.258,0.124
22153,2002,40,76,930200,170.862,0.892
22154,2002,40,76,930330,1.205,0.009
22155,2002,40,100,930320,80.471,1.0
22156,2002,40,100,930330,79.856,0.6
22157,2002,40,112,930330,4.156,0.029
22158,2002,40,124,930100,1.532,0.015
22159,2002,40,124,930200,745.899,3.766
22160,2002,40,124,930330,106.609,0.985
22161,2002,40,152,930200,21.568,0.109
22162,2002,40,152,930330,4.413,0.029
22163,2002,40,156,930330,1.083,0.01
22164,2002,40,188,930200,6.234,0.034
22165,2002,40,191,930200,7.9,0.034
22166,2002,40,191,930320,93.488,0.543
22167,2002,40,191,930330,7.608,0.022
22168,2002,40,203,930100,1.481,0.052
22169,2002,40,203,930200,1337.804,4.732
22170,2002,40,203,930320,3.319,0.015
22171,2002,40,203,930330,37.369,0.204
22172,2002,40,208,930200,15.793,0.059
22173,2002,40,208,930320,1.128,0.007
22174,2002,40,208,930330,123.996,0.892
22175,2002,40,212,930200,0.692,0.002
22176,2002,40,214,930200,31.994,0.161
22177,2002,40,218,930200,98.389,93.257
22178,2002,40,233,930200,14.339,0.046
22179,2002,40,233,930320,12.64,0.1
22180,2002,40,233,930330,37.128,0.2
22181,2002,40,246,930200,180.378,0.647
22182,2002,40,246,930330,99.986,0.408
22183,2002,40,251,930320,3.775,0.012
22184,2002,40,251,930330,313.62,6.081
22185,2002,40,266,930330,1.889,0.013
22186,2002,40,268,930320,2.466,0.013
22187,2002,40,268,930330,2.152,0.015
22188,2002,40,276,930200,759.0,2.3
22189,2002,40,276,930320,39.082,0.234
22190,2002,40,276,930330,1005.826,7.275
22191,2002,40,300,930320,1.87,0.016
22192,2002,40,320,930200,30.387,0.159
22193,2002,40,320,930330,4.394,0.038
22194,2002,40,344,930200,58.326,0.294
22195,2002,40,348,930320,4.039,0.021
22196,2002,40,348,930330,145.207,0.816
22197,2002,40,352,930100,0.153,0.003
22198,2002,40,352,930330,2.535,0.018
22199,2002,40,360,930100,155.167,0.343
22200,2002,40,360,930330,5.552,0.039
22201,2002,40,372,930330,41.32,0.2
22202,2002,40,380,930200,1262.651,4.558
22203,2002,40,380,930320,10.313,0.014
22204,2002,40,380,930330,156.729,1.38
22205,2002,40,388,930200,118.773,0.359
22206,2002,40,392,930330,17.406,0.1
22207,2002,40,404,930200,22.182,0.112
22208,2002,40,410,930200,1.628,0.003
22209,2002,40,410,930320,3.047,0.016
22210,2002,40,410,930330,123.214,0.578
22211,2002,40,414,930200,3.553,0.008
22212,2002,40,414,930330,16.582,0.1
22213,2002,40,422,930330,4.42,0.004
22214,2002,40,428,930200,35.201,0.177
22215,2002,40,428,930320,9.229,0.193
22216,2002,40,428,930330,53.709,0.356
22217,2002,40,440,930320,10.206,0.109
22218,2002,40,440,930330,43.359,0.455
22219,2002,40,442,930100,1.181,0.009
22220,2002,40,442,930200,9.121,0.033
22221,2002,40,442,930320,2.68,0.004
22222,2002,40,442,930330,4.829,0.039
22223,2002,40,446,930200,8.776,0.165
22224,2002,40,458,930200,55.449,0.28
22225,2002,40,458,930330,1.908,0.013
22226,2002,40,480,930330,4.353,0.029
22227,2002,40,484,930200,459.732,2.321
22228,2002,40,512,930200,162.751,0.51
22229,2002,40,512,930330,4.3,0.029
22230,2002,40,516,930200,53.427,0.215
22231,2002,40,516,930330,1.47,0.012
22232,2002,40,528,930330,26.319,0.197
22233,2002,40,540,930330,0.863,0.01
22234,2002,40,554,930200,19.455,0.057
22235,2002,40,554,930320,1.367,0.044
22236,2002,40,554,930330,8.598,0.057
22237,2002,40,558,930200,54.172,0.156
22238,2002,40,579,930100,7.802,0.051
22239,2002,40,579,930200,39.972,0.136
22240,2002,40,579,930330,58.414,0.404
22241,2002,40,604,930200,72.418,0.257
22242,2002,40,604,930330,9.918,0.07
22243,2002,40,608,930200,371.765,1.407
22244,2002,40,616,930200,211.0,0.433
22245,2002,40,616,930320,27.308,0.2
22246,2002,40,616,930330,101.868,0.866
22247,2002,40,620,930200,63.509,0.34
22248,2002,40,620,930320,16.409,0.053
22249,2002,40,620,930330,99.804,0.498
22250,2002,40,634,930320,4.785,0.026
22251,2002,40,634,930330,0.359,0.003
22252,2002,40,642,930320,14.367,0.077
22253,2002,40,642,930330,45.15,0.1
22254,2002,40,643,930320,297.245,1.042
22255,2002,40,643,930330,935.331,2.439
22256,2002,40,699,930330,1.534,0.011
22257,2002,40,703,930200,454.633,1.955
22258,2002,40,703,930320,5.134,0.029
22259,2002,40,703,930330,140.724,0.5
22260,2002,40,705,930320,3.719,0.02
22261,2002,40,705,930330,13.586,0.1
22262,2002,40,710,930320,1.889,0.01
22263,2002,40,710,930330,6.045,0.043
22264,2002,40,724,930200,304.11,0.924
22265,2002,40,724,930330,278.816,2.041
22266,2002,40,740,930200,29.234,0.089
22267,2002,40,752,930330,42.79,0.21
22268,2002,40,757,930200,795.607,3.389
22269,2002,40,757,930320,33.151,0.186
22270,2002,40,757,930330,273.244,0.376
22271,2002,40,764,930200,1227.06,6.195
22272,2002,40,764,930320,11.969,0.096
22273,2002,40,764,930330,18.787,0.101
22274,2002,40,780,930200,40.529,0.137
22275,2002,40,784,930330,33.853,0.1
22276,2002,40,792,930200,0.926,0.003
22277,2002,40,792,930320,7.488,0.01
22278,2002,40,792,930330,2.808,0.01
22279,2002,40,804,930330,13.619,0.1
22280,2002,40,818,930200,0.793,0.004
22281,2002,40,818,930320,6.676,0.036
22282,2002,40,826,930320,4.076,0.028
22283,2002,40,826,930330,240.208,1.802
22284,2002,40,834,930320,45.818,0.6
22285,2002,40,842,930100,42.505,6.24
22286,2002,40,842,930200,50331.596,254.097
22287,2002,40,842,930320,153.184,0.214
22288,2002,40,842,930330,1660.637,16.039
22289,2002,40,858,930200,11.419,0.047
22290,2002,40,862,930100,21.211,0.1
22291,2002,40,862,930200,196.228,0.695
22292,2002,40,891,930320,74.066,0.589
22293,2002,40,891,930330,106.707,0.425
22294,2002,44,124,930330,0.1,0.001
22295,2002,51,276,930100,136.0,0.07
22296,2002,51,276,930200,14.0,0.008
22297,2002,52,28,930200,15.422,0.017
22298,2002,52,40,930200,1.335,0.003
22299,2002,52,136,930200,0.7,0.004
22300,2002,52,212,930200,1.394,0.001
22301,2002,52,214,930200,1.388,0.003
22302,2002,52,308,930200,0.775,0.001
22303,2002,52,670,930200,1.514,0.003
22304,2002,52,740,930200,9.26,0.013
22305,2002,52,740,930330,5.55,0.147
22306,2002,52,757,930200,1.352,0.003
22307,2002,52,842,930200,0.692,0.001
22308,2002,56,20,930200,1.57,0.002
22309,2002,56,20,930320,2.337,0.004
22310,2002,56,32,930320,0.048,0.002
22311,2002,56,32,930330,0.048,0.002
22312,2002,56,36,930100,304.219,14.558
22313,2002,56,36,930200,587.273,8.395
22314,2002,56,36,930320,46.36,0.372
22315,2002,56,36,930330,44.624,0.246
22316,2002,56,40,930320,623.637,4.188
22317,2002,56,40,930330,369.475,2.658
22318,2002,56,50,930200,7.547,0.038
22319,2002,56,120,930320,0.847,0.003
22320,2002,56,124,930100,0.581,0.009
22321,2002,56,124,930320,214.464,2.0
22322,2002,56,124,930330,125.794,1.16
22323,2002,56,152,930200,2.652,0.013
22324,2002,56,191,930320,30.64,0.157
22325,2002,56,191,930330,0.11,0.004
22326,2002,56,196,930320,5.642,0.053
22327,2002,56,203,930100,10.346,0.048
22328,2002,56,203,930200,26.532,0.067
22329,2002,56,203,930320,36.363,0.285
22330,2002,56,203,930330,17.194,0.137
22331,2002,56,208,930200,1.383,0.005
22332,2002,56,208,930320,187.614,1.19
22333,2002,56,208,930330,9.653,0.074
22334,2002,56,214,930200,252.732,0.2
22335,2002,56,222,930100,10.61,0.053
22336,2002,56,233,930330,12.286,0.127
22337,2002,56,246,930320,79.126,0.637
22338,2002,56,246,930330,49.558,0.407
22339,2002,56,251,930320,4046.068,27.038
22340,2002,56,251,930330,4280.39,34.277
22341,2002,56,258,930330,1.108,0.01
22342,2002,56,276,930200,90.0,0.2
22343,2002,56,276,930320,947.783,6.699
22344,2002,56,276,930330,623.393,2.972
22345,2002,56,300,930320,381.378,2.258
22346,2002,56,348,930320,8.072,0.054
22347,2002,56,348,930330,10.9,0.092
22348,2002,56,352,930320,7.699,0.036
22349,2002,56,352,930330,0.563,0.006
22350,2002,56,380,930200,353.656,0.855
22351,2002,56,380,930320,864.336,6.544
22352,2002,56,380,930330,2426.971,17.165
22353,2002,56,392,930320,35.13,0.218
22354,2002,56,392,930330,71.229,0.331
22355,2002,56,400,930330,1.504,0.012
22356,2002,56,410,930320,51.019,0.333
22357,2002,56,410,930330,8.545,0.058
22358,2002,56,414,930200,0.856,0.003
22359,2002,56,414,930320,38.091,0.281
22360,2002,56,414,930330,13.334,0.102
22361,2002,56,422,930100,87.152,0.514
22362,2002,56,422,930200,44.168,0.22
22363,2002,56,422,930320,82.888,0.64
22364,2002,56,428,930320,23.822,0.314
22365,2002,56,428,930330,51.226,0.497
22366,2002,56,440,930320,8.422,0.063
22367,2002,56,440,930330,17.136,0.126
22368,2002,56,442,930100,26.879,0.203
22369,2002,56,442,930200,35.165,0.168
22370,2002,56,442,930320,49.199,0.385
22371,2002,56,442,930330,61.507,0.388
22372,2002,56,454,930320,0.53,0.014
22373,2002,56,470,930320,1.543,0.009
22374,2002,56,484,930200,1080.65,5.456
22375,2002,56,504,930320,27.899,0.219
22376,2002,56,512,930200,6.832,0.019
22377,2002,56,528,930320,422.937,3.009
22378,2002,56,528,930330,58.646,0.526
22379,2002,56,540,930320,4.677,0.121
22380,2002,56,540,930330,16.05,0.2
